38,1,208.7,251.48,94.19999999999999,40.75000000000003,1,1,1.0
38,3,45.6,367.77,150.53,74.0,1,1,1.0
39,1,208.7,251.52,94.19999999999999,40.74999999999997,1,1,1.0
39,3,16.69,371.7,155.81,76.60000000000002,1,1,1.0
40,1,208.7,251.55,94.19999999999999,40.76999999999998,1,1,1.0
40,3,0.0,376.67,151.36,76.59999999999997,1,1,1.0
41,1,208.7,251.58,94.19999999999999,40.78,1,1,1.0
41,3,0.0,381.0,127.12,78.18,1,1,1.0
42,1,208.7,251.61,94.19999999999999,40.789999999999964,1,1,1.0
42,3,0.0,386.6,100.7,78.5,1,1,1.0
43,1,208.7,251.64,94.19999999999999,40.81,1,1,1.0
43,3,0.0,391.3,74.28,63.19999999999999,1,1,1.0
44,1,208.7,251.68,94.19999999999999,40.81,1,1,1.0
44,3,0.0,399.7,48.2,63.19,1,1,1.0
45,1,208.7,251.71,94.19999999999999,40.83000000000001,1,1,1.0
45,3,0.0,412.8,22.7,50.39999999999998,1,1,1.0
46,1,208.7,251.74,94.19999999999999,40.839999999999975,1,1,1.0
47,1,208.7,251.77,94.19999999999999,40.849999999999994,1,1,1.0
48,1,208.7,251.8,94.19999999999999,40.870000000000005,1,1,1.0
49,1,208.7,251.84,94.19999999999999,40.869999999999976,1,1,1.0
50,1,208.7,251.87,94.19999999999999,40.889999999999986,1,1,1.0
51,1,208.7,251.9,94.19999999999999,40.900000000000006,1,1,1.0
51,4,946.7,225.02,13.299999999999955,53.67999999999998,1,1,1.0
52,1,208.7,252.14,94.19999999999999,40.74000000000001,1,1,1.0
52,4,943.93,225.02,16.07000000000005,56.73999999999998,1,1,1.0
53,1,208.7,252.38,94.19999999999999,40.56999999999999,1,1,1.0
53,4,941.17,225.02,18.83000000000004,59.809999999999974,1,1,1.0
54,1,208.7,252.61,94.19999999999999,40.41999999999996,1,1,1.0
54,4,938.4,225.02,21.600000000000023,62.87999999999997,1,1,1.0
55,1,208.7,252.85,94.19999999999999,40.25000000000003,1,1,1.0
55,4,934.2,225.02,25.799999999999955,62.87999999999997,1,1,1.0
56,1,208.7,253.09,94.19999999999999,40.09,1,1,1.0
56,4,929.04,225.13,30.960000000000036,64.37,1,1,1.0
57,1,208.7,253.33,94.19999999999999,39.91999999999999,1,1,1.0
57,4,923.88,225.24,36.120000000000005,65.84999999999997,1,1,1.0
58,1,208.7,253.56,94.19999999999999,39.76999999999998,1,1,1.0
58,4,918.72,225.35,41.27999999999997,67.34,1,1,1.0
59,1,208.7,253.8,94.19999999999999,39.599999999999966,1,1,1.0
59,4,913.56,225.47,46.440000000000055,68.80999999999997,1,1,1.0
59,5,915.69,239.49,24.409999999999968,27.349999999999966,1,1,1.0
60,1,208.7,253.89,94.19999999999999,39.69,1,1,1.0
60,4,908.4,225.58,51.60000000000002,70.29999999999998,1,1,1.0
60,5,910.47,240.54,25.629999999999995,27.349999999999994,1,1,1.0
61,1,208.7,253.98,94.19999999999999,39.77000000000001,1,1,1.0
61,4,902.72,225.69,57.27999999999997,71.78000000000003,1,1,1.0
61,5,905.25,241.6,26.850000000000023,27.349999999999994,1,1,1.0
62,1,208.7,254.07,94.19999999999999,39.85000000000002,1,1,1.0
62,4,897.04,225.8,62.960000000000036,73.26999999999998,1,1,1.0
62,5,900.02,242.65,28.08000000000004,27.349999999999994,1,1,1.0
63,1,208.7,254.16,94.19999999999999,39.92999999999998,1,1,1.0
63,4,891.36,225.91,68.63999999999999,74.76000000000002,1,1,1.0
63,5,894.8,243.71,31.90000000000009,27.349999999999994,1,1,1.0
64,1,208.7,254.25,94.19999999999999,40.01999999999998,1,1,1.0
64,4,885.68,226.02,74.32000000000005,76.23999999999998,1,1,1.0
64,5,887.97,244.76,32.629999999999995,27.350000000000023,1,1,1.0
65,1,208.7,254.35,94.19999999999999,40.09,1,1,1.0
65,4,880.0,226.13,80.0,77.73000000000002,1,1,1.0
65,5,881.15,245.82,33.80000000000007,27.350000000000023,1,1,1.0
66,1,208.7,254.44,94.19999999999999,40.170000000000016,1,1,1.0
66,4,873.5,226.24,86.5,79.20999999999998,1,1,1.0
66,5,874.33,246.87,34.969999999999914,27.350000000000023,1,1,1.0
67,1,208.7,254.53,94.19999999999999,40.24999999999997,1,1,1.0
67,4,867.0,226.36,93.0,80.69,1,1,1.0
67,5,867.5,247.93,35.0,27.349999999999966,1,1,1.0
68,1,208.7,254.62,94.19999999999999,40.339999999999975,1,1,1.0
68,4,860.5,226.47,99.5,82.17999999999998,1,1,1.0
68,5,860.67,248.98,34.83000000000004,27.359999999999985,1,1,1.0
69,1,208.7,254.71,94.19999999999999,40.41999999999999,1,1,1.0
69,4,853.97,226.58,106.02999999999997,83.66,1,1,1.0
69,5,853.85,250.04,35.35000000000002,27.349999999999994,1,1,1.0
70,1,208.7,254.8,94.19999999999999,40.5,1,1,1.0
70,4,847.43,226.69,112.57000000000005,85.14999999999998,1,1,1.0
70,5,847.02,251.09,36.08000000000004,27.359999999999985,1,1,1.0
71,1,208.7,254.81,94.19999999999999,40.51999999999998,1,1,1.0
71,4,840.9,226.8,119.10000000000002,86.63,1,1,1.0
71,5,840.2,252.15,35.0,27.349999999999994,1,1,1.0
72,1,208.7,254.81,94.19999999999999,40.54000000000002,1,1,1.0
72,4,833.93,227.6,126.07000000000005,87.42999999999998,1,1,1.0
72,5,832.01,253.21,36.289999999999964,27.349999999999994,1,1,1.0
73,1,208.7,254.82,94.19999999999999,40.56,1,1,1.0
73,4,826.97,228.4,133.02999999999997,88.22,1,1,1.0
73,5,823.82,254.26,36.77999999999997,27.350000000000023,1,1,1.0
74,1,208.7,254.82,94.19999999999999,40.59000000000003,1,1,1.0
74,4,820.0,229.2,140.0,89.02000000000004,1,1,1.0
74,5,817.64,254.53,34.65999999999997,27.349999999999994,1,1,1.0
75,1,208.7,254.83,94.19999999999999,40.599999999999994,1,1,1.0
75,4,812.04,230.7,147.96000000000004,89.12,1,1,1.0
75,5,808.78,254.53,34.66000000000008,27.349999999999994,1,1,1.0
76,1,208.7,254.83,94.19999999999999,40.62999999999997,1,1,1.0
76,4,804.09,232.21,155.90999999999997,89.20000000000002,1,1,1.0
76,5,801.79,258.29,34.66000000000008,27.349999999999966,1,1,1.0
77,1,208.7,254.84,94.19999999999999,40.640000000000015,1,1,1.0
77,4,796.13,233.71,163.87,89.29999999999998,1,1,1.0
77,5,793.2,258.56,34.64999999999998,27.350000000000023,1,1,1.0
78,1,208.7,254.84,94.19999999999999,40.66999999999999,1,1,1.0
78,4,789.85,234.1,170.14999999999998,90.50000000000003,1,1,1.0
78,5,780.57,259.36,34.65999999999997,27.360000000000014,1,1,1.0
79,1,208.7,254.85,94.19999999999999,40.690000000000026,1,1,1.0
79,4,778.8,235.8,173.70000000000005,91.69999999999999,1,1,1.0
79,5,771.17,259.36,34.66000000000008,27.360000000000014,1,1,1.0
79,6,951.44,236.71,8.36999999999989,31.080000000000013,1,1,1.0
80,1,208.7,254.85,94.19999999999999,40.71000000000001,1,1,1.0
80,4,769.76,236.25,178.53999999999996,92.89999999999998,1,1,1.0
80,5,760.42,261.78,34.66000000000008,27.350000000000023,1,1,1.0
80,6,942.39,237.4,12.169999999999959,31.22999999999999,1,1,1.0
81,1,208.7,254.86,94.19999999999999,40.72999999999996,1,1,1.0
81,4,763.19,236.7,177.70999999999992,94.10000000000002,1,1,1.0
81,5,750.75,262.05,34.65999999999997,27.349999999999966,1,1,1.0
81,6,933.34,238.1,15.959999999999923,31.370000000000033,1,1,1.0
82,1,208.7,254.86,94.19999999999999,40.75999999999999,1,1,1.0
82,4,754.6,237.2,182.60000000000002,95.19999999999999,1,1,1.0
82,5,742.16,262.59,34.66000000000008,27.350000000000023,1,1,1.0
82,6,924.29,238.79,19.230000000000018,31.51000000000002,1,1,1.0
83,1,208.7,254.87,94.19999999999999,40.76999999999998,1,1,1.0
83,4,745.4,238.25,185.95000000000005,95.75,1,1,1.0
83,5,732.76,263.1,34.64999999999998,28.44999999999999,1,1,1.0
83,6,915.24,239.48,22.49000000000001,31.659999999999997,1,1,1.0
84,1,208.7,254.87,94.19999999999999,40.80000000000001,1,1,1.0
84,4,737.5,239.3,188.0,96.30000000000001,1,1,1.0
84,5,719.86,262.6,35.24000000000001,29.21999999999997,1,1,1.0
84,6,906.2,240.17,25.75,31.81000000000003,1,1,1.0
85,1,208.7,254.88,94.19999999999999,40.81,1,1,1.0
85,4,729.0,240.33,189.78999999999996,97.81999999999996,1,1,1.0
85,5,708.31,262.0,36.8900000000001,30.399999999999977,1,1,1.0
85,6,897.15,240.86,29.019999999999982,31.94999999999999,1,1,1.0
86,1,208.7,254.88,94.19999999999999,40.84000000000003,1,1,1.0
86,4,719.1,241.36,192.98000000000002,99.33999999999997,1,1,1.0
86,5,698.91,262.8,36.889999999999986,30.139999999999986,1,1,1.0
86,6,888.1,241.56,32.27999999999997,32.089999999999975,1,1,1.0
87,1,208.7,254.89,94.19999999999999,40.860000000000014,1,1,1.0
87,4,709.3,242.39,197.10000000000002,100.86000000000001,1,1,1.0
87,5,687.76,263.36,36.889999999999986,30.519999999999982,1,1,1.0
87,6,879.05,242.25,35.55000000000007,32.24000000000001,1,1,1.0
88,1,208.7,254.9,94.19999999999999,40.869999999999976,1,1,1.0
88,4,698.52,243.42,201.27999999999997,102.38000000000002,1,1,1.0
88,5,676.61,263.92,36.889999999999986,30.899999999999977,1,1,1.0
88,6,870.0,242.94,38.0,32.389999999999986,1,1,1.0
89,1,208.7,254.9,94.19999999999999,40.900000000000006,1,1,1.0
89,4,687.75,244.45,205.45000000000005,103.90000000000003,1,1,1.0
89,5,663.72,263.9,39.879999999999995,30.920000000000016,1,1,1.0
89,6,860.95,243.63,40.44999999999993,32.53000000000003,1,1,1.0
90,1,208.7,253.93,94.19999999999999,40.96999999999997,1,1,1.0
90,4,676.98,245.48,209.62,105.41999999999999,1,1,1.0
90,5,652.97,264.55,51.02999999999997,31.20999999999998,1,1,1.0
90,6,851.9,244.32,42.89999999999998,32.68000000000001,1,1,1.0
91,1,208.7,253.97,94.19999999999999,40.97,1,1,1.0
91,4,666.2,246.51,213.79999999999995,106.94,1,1,1.0
91,5,642.23,265.2,62.16999999999996,31.5,1,1,1.0
91,6,844.13,245.02,42.97000000000003,32.21000000000001,1,1,1.0
92,1,208.7,254.02,94.19999999999999,40.95000000000002,1,1,1.0
92,4,655.72,247.66,216.98000000000002,108.46000000000001,1,1,1.0
92,5,629.06,265.85,67.44000000000005,32.049999999999955,1,1,1.0
92,6,836.37,245.71,43.02999999999997,31.76000000000002,1,1,1.0
93,1,208.7,254.07,94.19999999999999,40.94,1,1,1.0
93,4,645.24,248.81,220.49,109.98000000000002,1,1,1.0
93,5,615.9,266.5,72.70000000000005,32.60000000000002,1,1,1.0
93,6,828.6,246.4,43.10000000000002,31.299999999999983,1,1,1.0
94,1,208.7,254.12,94.19999999999999,40.920000000000016,1,1,1.0
94,4,634.76,249.96,224.0,111.49999999999997,1,1,1.0
94,5,604.08,266.77,76.41999999999996,32.60000000000002,1,1,1.0
94,6,818.03,246.77,45.89999999999998,31.299999999999983,1,1,1.0
95,1,208.7,254.16,94.19999999999999,40.91999999999999,1,1,1.0
95,4,621.7,251.03,229.5,113.67999999999998,1,1,1.0
95,5,591.72,267.04,76.41999999999996,32.599999999999966,1,1,1.0
95,6,807.46,247.13,48.70999999999992,31.30000000000001,1,1,1.0
96,1,208.7,254.21,94.19999999999999,40.900000000000006,1,1,1.0
96,4,610.5,252.46,232.39999999999998,115.85,1,1,1.0
96,5,578.83,267.31,79.37,32.60000000000002,1,1,1.0
96,6,796.88,247.5,51.51999999999998,31.30000000000001,1,1,1.0
97,1,208.7,254.26,94.19999999999999,40.889999999999986,1,1,1.0
97,4,598.0,253.89,237.60000000000002,116.21000000000004,1,1,1.0
97,5,566.21,267.57,85.78999999999996,32.60000000000002,1,1,1.0
97,6,787.59,248.14,52.15999999999997,25.25999999999999,1,1,1.0
98,1,208.7,254.3,94.19999999999999,40.889999999999986,1,1,1.0
98,4,585.5,255.32,242.0,118.07999999999998,1,1,1.0
98,5,552.24,268.11,87.36000000000001,32.599999999999966,1,1,1.0
98,6,778.29,248.78,52.81000000000006,19.22,1,1,1.0
99,1,208.7,254.35,94.19999999999999,40.87000000000003,1,1,1.0
99,4,573.7,256.75,246.79999999999995,119.55000000000001,1,1,1.0
99,5,543.1,269.2,88.5,33.69999999999999,1,1,1.0
99,6,769.0,249.42,53.5,13.180000000000035,1,1,1.0
100,1,208.7,254.4,94.19999999999999,40.859999999999985,1,1,1.0
100,4,558.64,255.7,252.39999999999998,122.0,1,1,1.0
100,5,525.3,269.8,94.15000000000009,33.94999999999999,1,1,1.0
100,6,755.93,250.05,57.270000000000095,13.849999999999966,1,1,1.0
101,1,208.7,254.45,94.19999999999999,40.84000000000003,1,1,1.0
101,4,546.16,256.73,257.30000000000007,125.26999999999998,1,1,1.0
101,5,512.4,270.4,94.89999999999998,34.210000000000036,1,1,1.0
101,6,742.87,250.69,59.629999999999995,14.509999999999991,1,1,1.0
102,1,208.7,254.49,94.19999999999999,40.839999999999975,1,1,1.0
102,4,533.0,258.45,261.26,126.55000000000001,1,1,1.0
102,5,499.42,271.0,95.72999999999996,34.45999999999998,1,1,1.0
102,6,729.8,251.33,63.530000000000086,15.169999999999987,1,1,1.0
103,1,208.7,254.54,94.19999999999999,40.83000000000001,1,1,1.0
103,4,520.0,260.16,265.07000000000005,127.94,1,1,1.0
103,5,486.45,271.6,96.55000000000001,34.71999999999997,1,1,1.0
103,6,719.3,251.97,65.30000000000007,15.72999999999999,1,1,1.0
103,7,952.95,228.5,7.0499999999999545,29.079999999999984,1,1,1.0
104,1,208.7,254.59,94.19999999999999,40.809999999999974,1,1,1.0
104,4,505.98,262.24,271.3299999999999,130.51,1,1,1.0
104,5,472.28,272.2,94.55000000000007,34.97000000000003,1,1,1.0
104,6,707.0,252.61,68.20000000000005,16.639999999999986,1,1,1.0
104,7,949.3,228.3,10.700000000000045,36.39999999999998,1,1,1.0
105,1,208.7,254.64,94.19999999999999,40.80000000000001,1,1,1.0
105,4,491.4,263.19,277.59000000000003,133.07,1,1,1.0
105,5,458.12,272.8,92.54999999999995,35.22999999999996,1,1,1.0
105,6,694.7,253.25,71.09999999999991,17.55000000000001,1,1,1.0
105,7,945.23,221.35,14.769999999999982,43.75000000000003,1,1,1.0
106,1,208.7,254.68,94.19999999999999,40.79000000000002,1,1,1.0
106,4,475.74,264.97,283.85,135.64999999999998,1,1,1.0
106,5,443.95,273.4,90.55000000000001,35.48000000000002,1,1,1.0
106,6,681.2,254.01,73.94999999999993,17.840000000000032,1,1,1.0
106,7,941.17,214.4,18.83000000000004,51.099999999999994,1,1,1.0
107,1,208.7,254.73,94.19999999999999,40.78,1,1,1.0
107,4,460.08,266.76,290.09999999999997,138.22000000000003,1,1,1.0
107,5,429.79,274.0,99.50999999999993,35.74000000000001,1,1,1.0
107,6,668.4,254.77,76.70000000000005,18.129999999999967,1,1,1.0
107,7,937.1,214.6,22.899999999999977,50.70000000000002,1,1,1.0
108,1,208.7,254.78,94.19999999999999,40.76000000000002,1,1,1.0
108,4,444.51,267.46,296.36,140.79000000000002,1,1,1.0
108,5,415.62,274.6,101.77999999999997,35.98999999999995,1,1,1.0
108,6,653.1,255.43,81.89999999999998,19.399999999999977,1,1,1.0
108,7,932.77,214.6,27.230000000000018,51.599999999999994,1,1,1.0
109,1,208.7,254.83,94.19999999999999,40.74999999999997,1,1,1.0
109,4,427.9,269.43,303.0,143.36,1,1,1.0
109,5,401.46,275.2,105.04000000000002,36.25,1,1,1.0
109,6,635.3,256.09,87.85000000000002,19.310000000000002,1,1,1.0
109,7,928.43,214.6,31.57000000000005,52.50000000000003,1,1,1.0
110,1,208.7,254.87,94.19999999999999,40.75,1,1,1.0
110,4,411.3,271.4,309.62999999999994,145.92000000000002,1,1,1.0
110,5,387.3,277.0,104.59999999999997,35.30000000000001,1,1,1.0
110,6,618.3,256.75,93.0,21.94999999999999,1,1,1.0
110,7,924.1,214.6,35.89999999999998,53.400000000000006,1,1,1.0
111,1,208.7,254.92,94.19999999999999,40.72999999999999,1,1,1.0
111,4,394.9,273.9,316.6,148.5,1,1,1.0
111,5,372.8,277.78,105.94999999999999,35.85000000000002,1,1,1.0
111,6,604.44,257.41,95.25999999999999,23.399999999999977,1,1,1.0
111,7,919.17,214.63,40.83000000000004,54.19999999999999,1,1,1.0
112,1,208.7,254.97,94.19999999999999,40.72,1,1,1.0
112,4,375.55,274.86,326.67,152.55,1,1,1.0
112,5,358.31,278.56,107.29000000000002,36.410000000000025,1,1,1.0
112,6,591.17,258.07,96.59000000000003,21.430000000000007,1,1,1.0
112,7,914.23,214.67,45.76999999999998,55.00000000000003,1,1,1.0
113,1,208.7,255.02,94.19999999999999,40.70000000000002,1,1,1.0
113,4,358.2,276.97,332.39000000000004,155.82999999999998,1,1,1.0
113,5,343.82,279.34,108.63,36.960000000000036,1,1,1.0
113,6,577.22,258.74,97.91999999999996,25.75999999999999,1,1,1.0
113,7,909.3,214.7,50.700000000000045,55.80000000000001,1,1,1.0
114,1,208.7,255.06,94.19999999999999,40.69999999999999,1,1,1.0
114,4,339.7,279.08,338.49000000000007,157.82,1,1,1.0
114,5,329.32,280.12,109.98000000000002,37.50999999999999,1,1,1.0
114,6,564.47,259.0,99.25,27.30000000000001,1,1,1.0
114,7,904.57,215.4,55.42999999999995,55.42999999999998,1,1,1.0
115,1,208.7,255.11,94.19999999999999,40.69,1,1,1.0
115,4,322.7,280.83,346.33,160.67000000000002,1,1,1.0
115,5,313.82,280.9,109.28000000000003,38.07000000000005,1,1,1.0
115,6,551.09,259.14,100.56999999999994,28.840000000000032,1,1,1.0
115,7,899.83,215.5,60.16999999999996,55.670000000000016,1,1,1.0
116,1,208.7,255.16,94.19999999999999,40.66999999999999,1,1,1.0
116,4,301.2,281.9,357.3,164.3,1,1,1.0
116,5,299.02,281.8,109.38,38.620000000000005,1,1,1.0
116,6,536.69,259.73,101.89999999999998,30.379999999999995,1,1,1.0
116,7,895.1,215.6,64.89999999999998,55.900000000000006,1,1,1.0
117,1,208.7,255.2,94.19999999999999,40.670000000000016,1,1,1.0
117,4,280.99,283.06,365.71000000000004,168.75,1,1,1.0
117,5,282.96,282.7,111.68,39.170000000000016,1,1,1.0
117,6,522.3,260.32,103.23000000000002,31.920000000000016,1,1,1.0
117,7,890.17,215.8,69.83000000000004,56.39999999999998,1,1,1.0
118,1,208.7,255.25,94.19999999999999,40.64999999999998,1,1,1.0
118,4,259.7,285.4,376.50000000000006,172.49,1,1,1.0
118,5,267.18,283.06,113.95999999999998,39.73000000000002,1,1,1.0
118,6,507.31,262.11,104.55000000000001,33.45999999999998,1,1,1.0
118,7,885.23,216.0,74.76999999999998,56.89999999999998,1,1,1.0
119,1,208.7,255.3,94.19999999999999,40.639999999999986,1,1,1.0
119,4,239.52,286.7,383.08000000000004,176.27000000000004,1,1,1.0
119,5,250.85,283.69,115.15,40.29000000000002,1,1,1.0
119,6,493.76,262.4,106.44000000000005,34.18000000000001,1,1,1.0
119,7,880.3,216.2,79.70000000000005,57.400000000000034,1,1,1.0
120,1,208.7,255.35,94.19999999999999,40.62000000000003,1,1,1.0
120,4,218.09,289.5,392.01,179.49,1,1,1.0
120,5,235.8,284.8,114.76999999999998,40.829999999999984,1,1,1.0
120,6,479.41,263.17,107.42000000000002,35.21999999999997,1,1,1.0
120,7,874.6,216.9,80.0,57.599999999999994,1,1,1.0
121,1,208.7,255.39,94.19999999999999,40.620000000000005,1,1,1.0
121,4,194.53,292.3,403.52,183.22999999999996,1,1,1.0
121,5,219.51,285.9,116.17000000000002,41.39000000000004,1,1,1.0
121,6,465.05,263.93,108.42000000000002,36.25999999999999,1,1,1.0
121,7,869.05,217.3,81.05000000000007,58.19999999999999,1,1,1.0
122,1,208.7,255.44,94.19999999999999,40.610000000000014,1,1,1.0
122,4,170.96,295.1,415.03999999999996,186.96999999999997,1,1,1.0
122,5,203.23,287.0,117.57000000000002,41.94,1,1,1.0
122,6,450.7,264.7,109.40000000000003,37.30000000000001,1,1,1.0
122,7,863.5,217.7,82.10000000000002,58.80000000000001,1,1,1.0
123,1,208.7,255.49,94.19999999999999,40.589999999999975,1,1,1.0
123,4,146.43,296.3,425.36999999999995,193.68,1,1,1.0
123,5,186.2,288.13,118.69999999999999,42.19999999999999,1,1,1.0
123,6,435.66,265.37,110.91000000000003,38.60000000000002,1,1,1.0
123,7,857.15,218.1,84.05000000000007,59.349999999999994,1,1,1.0
124,1,208.7,255.54,94.19999999999999,40.58000000000001,1,1,1.0
124,4,120.73,299.6,437.72,197.64999999999998,1,1,1.0
124,5,169.17,289.25,119.83000000000001,42.47000000000003,1,1,1.0
124,6,420.63,266.03,112.39999999999998,39.900000000000034,1,1,1.0
124,7,850.8,218.5,86.0,59.89999999999998,1,1,1.0
125,1,208.7,255.58,94.19999999999999,40.569999999999965,1,1,1.0
125,4,95.02,301.4,450.08000000000004,203.13,1,1,1.0
125,5,152.14,290.38,120.96000000000004,42.72000000000003,1,1,1.0
125,6,405.59,266.7,113.91000000000003,41.19999999999999,1,1,1.0
125,7,846.5,218.45,85.60000000000002,61.05000000000001,1,1,1.0
126,1,208.7,255.63,94.19999999999999,40.56,1,1,1.0
126,4,67.16,304.3,463.89,207.85999999999996,1,1,1.0
126,5,132.4,291.78,123.79999999999998,43.22000000000003,1,1,1.0
126,6,391.07,267.53,114.53000000000003,42.34000000000003,1,1,1.0
126,7,840.4,218.8,86.60000000000002,61.5,1,1,1.0
127,1,208.7,255.68,94.19999999999999,40.55000000000001,1,1,1.0
127,4,39.3,306.5,477.7,213.29999999999995,1,1,1.0
127,5,116.46,292.7,124.04,44.18000000000001,1,1,1.0
127,6,376.55,268.37,115.14999999999998,43.45999999999998,1,1,1.0
127,7,834.9,219.12,88.20000000000005,61.73000000000002,1,1,1.0
